img,res,prediction_value
557,young_fox,1
2748,young_fox,1
2328,young_fox,1
71,young_fox,1
825,young_fox,1
2833,young_fox,1
2968,young_fox,1
1702,young_fox,1
180,young_fox,1
3654,young_fox,1
1578,young_fox,1
3324,young_fox,1
3529,young_fox,1
2811,young_fox,1
668,young_fox,1
3322,young_fox,1
1715,young_fox,1
3788,young_fox,1
4064,young_fox,1
818,young_fox,1
3488,young_fox,1
3416,young_fox,1
2408,young_fox,1
1570,young_fox,1
4200,young_fox,1
4643,young_fox,1
1878,young_fox,1
3789,young_fox,1
3229,young_fox,1
151,young_fox,1
2081,young_fox,1
3058,young_fox,1
2595,young_fox,1
392,young_fox,1
284,young_fox,1
1548,young_fox,1
3737,young_fox,1
1421,young_fox,1
611,young_fox,1
1037,young_fox,1
268,young_fox,1
4415,young_fox,1
2425,young_fox,1
4665,young_fox,1
2574,young_fox,1
2239,young_fox,1
2207,young_fox,1
625,young_fox,1
2381,young_fox,1
1666,young_fox,1
448,young_fox,1
3101,young_fox,1
4350,young_fox,1
1931,young_fox,1
2831,young_fox,1
1125,young_fox,1
3967,young_fox,1
2664,young_fox,1
3389,young_fox,1
4514,young_fox,1
3715,young_fox,1
1024,young_fox,1
1259,young_fox,1
386,young_fox,1
1488,young_fox,1
2322,young_fox,1
3008,young_fox,1
2983,young_fox,1
543,young_fox,1
4055,young_fox,1
2845,young_fox,1
3315,young_fox,1
2275,young_fox,1
258,young_fox,1
2206,young_fox,1
4336,young_fox,1
1584,young_fox,1
2849,young_fox,1
1961,young_fox,1
3816,young_fox,1
959,young_fox,1
2021,young_fox,1
3738,young_fox,1
1414,young_fox,1
2497,young_fox,1
3178,young_fox,1
404,young_fox,1
2406,young_fox,1
3919,young_fox,1
2743,young_fox,1
2822,young_fox,1
2278,young_fox,1
2169,young_fox,1
1866,young_fox,1
1455,young_fox,1
4703,young_fox,1
3064,young_fox,1
3361,young_fox,1
4286,young_fox,1
1294,young_fox,1
4237,young_fox,1
2679,young_fox,1
3463,young_fox,1
3679,young_fox,1
501,young_fox,1
3355,young_fox,1
4448,young_fox,1
1270,young_fox,1
1650,young_fox,1
3589,young_fox,1
4316,young_fox,1
735,young_fox,1
1934,young_fox,1
889,young_fox,1
368,young_fox,1
1224,young_fox,1
3190,young_fox,1
751,young_fox,1
785,young_fox,1
2200,young_fox,1
2820,young_fox,1
2792,young_fox,1
2196,young_fox,1
1110,young_fox,1
1518,young_fox,1
884,young_fox,1
239,young_fox,1
2184,young_fox,1
4420,young_fox,1
296,young_fox,1
2452,young_fox,1
1543,young_fox,1
496,young_fox,1
150,young_fox,1
1744,young_fox,1
4526,young_fox,1
1265,young_fox,1
3262,young_fox,1
4012,young_fox,1
408,young_fox,1
2950,young_fox,1
3565,young_fox,1
295,young_fox,1
3507,young_fox,1
3600,young_fox,1
527,young_fox,1
465,young_fox,1
1979,young_fox,1
2338,young_fox,1
1567,young_fox,1
4478,young_fox,1
3644,young_fox,1
402,young_fox,1
3408,young_fox,1
4167,young_fox,1
2101,young_fox,1
1072,young_fox,1
558,young_fox,1
1351,young_fox,1
3138,young_fox,1
2013,young_fox,1
1971,young_fox,1
4597,young_fox,1
2910,young_fox,1
199,young_fox,1
4231,young_fox,1
3935,young_fox,1
3607,young_fox,1
637,young_fox,1
3094,young_fox,1
4221,young_fox,1
2247,young_fox,1
1004,young_fox,1
2972,young_fox,1
1861,young_fox,1
3668,young_fox,1
1630,young_fox,1
792,young_fox,1
3705,young_fox,1
1591,young_fox,1
2949,young_fox,1
1275,young_fox,1
2927,young_fox,1
3485,young_fox,1
1725,young_fox,1
3073,young_fox,1
4020,young_fox,1
615,young_fox,1
842,young_fox,1
1516,young_fox,1
2943,young_fox,1
70,young_fox,1
2675,young_fox,1
2481,young_fox,1
3677,young_fox,1
3638,young_fox,1
3422,young_fox,1
318,young_fox,1
2729,young_fox,1
551,young_fox,1
2902,young_fox,1
246,young_fox,1
4283,young_fox,1
1852,young_fox,1
3878,young_fox,1
955,young_fox,1
3510,young_fox,1
348,young_fox,1
1555,young_fox,1
3296,young_fox,1
463,young_fox,1
3304,young_fox,1
3271,young_fox,1
400,young_fox,1
3384,young_fox,1
3692,young_fox,1
3960,young_fox,1
2050,young_fox,1
1388,young_fox,1
1480,young_fox,1
1642,young_fox,1
1722,young_fox,1
3624,young_fox,1
4257,young_fox,1
2396,young_fox,1
2531,young_fox,1
2542,young_fox,1
864,young_fox,1
626,young_fox,1
3403,young_fox,1
3929,young_fox,1
526,young_fox,1
4402,young_fox,1
1382,young_fox,1
4278,young_fox,1
3588,young_fox,1
2742,young_fox,0.9999999
3560,young_fox,0.9999999
2718,young_fox,0.9999999
574,young_fox,0.9999999
1347,young_fox,0.9999999
300,young_fox,0.9999999
4201,young_fox,0.9999999
3213,young_fox,0.9999999
1701,young_fox,0.9999999
3617,young_fox,0.9999999
1342,young_fox,0.9999999
3581,young_fox,0.99999976
3241,young_fox,0.99999976
1924,young_fox,0.99999976
3723,young_fox,0.99999976
2678,young_fox,0.99999976
1580,young_fox,0.99999976
4225,young_fox,0.99999976
3802,young_fox,0.99999964
1526,young_fox,0.99999964
3981,young_fox,0.99999964
1821,young_fox,0.99999964
483,young_fox,0.99999964
3135,young_fox,0.99999964
2692,young_fox,0.99999964
3591,young_fox,0.9999995
4263,young_fox,0.9999995
936,young_fox,0.9999995
1049,young_fox,0.9999995
1084,young_fox,0.9999995
1594,young_fox,0.9999995
3344,young_fox,0.9999995
1010,young_fox,0.9999994
4400,young_fox,0.9999994
2127,young_fox,0.99999905
1538,young_fox,0.9999989
2557,young_fox,0.9999988
1366,young_fox,0.9999988
915,young_fox,0.9999987
4555,young_fox,0.99999857
4070,young_fox,0.99999857
3030,young_fox,0.99999845
1683,young_fox,0.99999833
4381,young_fox,0.99999833
4624,young_fox,0.9999982
2320,young_fox,0.9999981
3269,young_fox,0.999998
3897,young_fox,0.9999976
3813,young_fox,0.9999974
469,young_fox,0.99999726
506,young_fox,0.9999962
1549,young_fox,0.9999957
54,young_fox,0.9999957
4315,young_fox,0.99999547
3365,young_fox,0.99999535
4382,young_fox,0.99999535
361,young_fox,0.999995
1223,young_fox,0.9999949
1881,young_fox,0.99999464
1253,young_fox,0.99999464
1044,young_fox,0.9999944
4659,young_fox,0.99999404
3618,young_fox,0.9999937
3248,young_fox,0.9999937
3767,young_fox,0.99999356
1792,young_fox,0.9999925
3938,young_fox,0.9999918
4548,young_fox,0.9999913
2744,young_fox,0.99999094
3712,young_fox,0.9999908
3640,young_fox,0.9999901
3048,young_fox,0.9999894
92,young_fox,0.99998724
2436,young_fox,0.99998724
941,young_fox,0.9999869
3856,young_fox,0.9999863
4191,young_fox,0.9999839
4195,young_fox,0.9999839
1032,young_fox,0.9999825
982,young_fox,0.9999815
2223,young_fox,0.9999795
3998,young_fox,0.9999783
307,young_fox,0.9999783
2685,young_fox,0.9999782
740,young_fox,0.9999684
212,young_fox,0.9999645
2534,young_fox,0.9999589
3161,young_fox,0.9999558
4092,young_fox,0.99994636
1229,young_fox,0.999936
3084,young_fox,0.99993
2802,young_fox,0.9999033
3604,young_fox,0.9998989
1038,young_fox,0.9998987
782,young_fox,0.99988127
1723,young_fox,0.9998605
281,young_fox,0.99982077
2471,young_fox,0.9997979
1022,young_fox,0.9997961
674,young_fox,0.9997688
2645,young_fox,0.99972576
3392,young_fox,0.99971384
2439,young_fox,0.99970835
3185,young_fox,0.9996953
4119,young_fox,0.9996878
2079,young_fox,0.9996568
763,young_fox,0.99959177
934,young_fox,0.9995622
474,young_fox,0.99955124
716,young_fox,0.99954295
1544,young_fox,0.99951506
4067,young_fox,0.9994055
3173,young_fox,0.9993529
4698,young_fox,0.9993493
523,young_fox,0.9993243
1993,young_fox,0.99929583
3402,young_fox,0.99927014
1875,young_fox,0.99925977
2340,young_fox,0.9991406
145,young_fox,0.9981133
2356,young_fox,0.99766845
4553,young_fox,0.9975948
131,young_fox,0.9975434
4213,young_fox,0.9973447
3752,young_fox,0.99694437
2241,young_fox,0.9968695
2549,young_fox,0.996833
3034,young_fox,0.99672663
990,young_fox,0.996409
1522,young_fox,0.9964011
1131,young_fox,0.9962923
692,young_fox,0.9954781
4003,young_fox,0.9953041
3542,young_fox,0.99524915
1168,young_fox,0.9940257
513,young_fox,0.99210924
3487,young_fox,0.9915658
4256,young_fox,0.99123365
2025,young_fox,0.98153186
1311,young_fox,0.9795908
1662,young_fox,0.97296226
173,young_fox,0.97135174
4365,young_fox,0.96671987
3432,young_fox,0.9595049
1357,young_fox,0.9561024
478,young_fox,0.94806594
2187,young_fox,0.86733615
983,young_fox,0.8171069
4242,young_fox,0.811758
3667,young_fox,0.7672469
2492,young_fox,0.71397024
2048,young_fox,0.65346396
